Date,EUR_USD
22-07-2009,19.96226474
23-07-2009,20.03270322
24-07-2009,20.0749663
27-07-2009,19.86365087
28-07-2009,19.44102
29-07-2009,19.1029153
30-07-2009,19.44102
31-07-2009,19.37058152
03-08-2009,20.3319
04-08-2009,20.61726
05-08-2009,20.417508
06-08-2009,20.40324
07-08-2009,20.132148
10-08-2009,20.132148
11-08-2009,20.146416
12-08-2009,20.317632
13-08-2009,20.317632
14-08-2009,20.446044
17-08-2009,20.460312
18-08-2009,20.83128
19-08-2009,21.102372
20-08-2009,21.54468
21-08-2009,21.701628
24-08-2009,21.658824
25-08-2009,21.516144
26-08-2009,21.54468
27-08-2009,21.444804
28-08-2009,21.558948
31-08-2009,21.18798
01-09-2009,21.44929036
02-09-2009,21.56578345
03-09-2009,22.19193382
04-09-2009,22.16281055
07-09-2009,22.16281055
08-09-2009,22.43948164
09-09-2009,21.98807091
10-09-2009,21.92982436
11-09-2009,21.08524945
14-09-2009,20.28435945
15-09-2009,20.59015382
16-09-2009,20.56103055
17-09-2009,19.80382545
18-09-2009,19.65820909
21-09-2009,20.03681164
22-09-2009,19.96400345
23-09-2009,19.25048327
24-09-2009,18.52240145
25-09-2009,18.95925055
28-09-2009,19.33785309
29-09-2009,19.03205873
30-09-2009,19.13399018
01-10-2009,19.58723273
02-10-2009,19.26127273
05-10-2009,19.39462
06-10-2009,20.23915273
07-10-2009,20.23915273
08-10-2009,19.76502909
09-10-2009,20.22433636
12-10-2009,21.12813455
13-10-2009,21.20221636
14-10-2009,21.43927818
15-10-2009,21.08368545
16-10-2009,20.75772545
19-10-2009,20.95033818
20-10-2009,21.54299273
21-10-2009,22.12083091
22-10-2009,21.69115636
23-10-2009,21.24666545
26-10-2009,21.33556364
27-10-2009,21.23184909
28-10-2009,21.11331818
29-10-2009,21.67634
30-10-2009,21.48372727
02-11-2009,21.58124705
03-11-2009,21.37244438
04-11-2009,21.47684571
05-11-2009,21.46193124
06-11-2009,21.05924038
09-11-2009,20.53723371
10-11-2009,20.70129295
11-11-2009,20.31351657
12-11-2009,19.68710857
13-11-2009,19.89591124
16-11-2009,20.37317448
17-11-2009,20.045056
18-11-2009,19.95556914
19-11-2009,19.88099676
20-11-2009,19.49322038
23-11-2009,19.53796381
24-11-2009,18.76241105
25-11-2009,19.0457861
26-11-2009,19.38881905
27-11-2009,19.4783059
30-11-2009,19.59762171
01-12-2009,19.68450695
02-12-2009,19.84525645
03-12-2009,20.28366418
04-12-2009,20.54670882
07-12-2009,21.16047964
08-12-2009,20.75129909
09-12-2009,20.54670882
10-12-2009,20.66361755
11-12-2009,20.98511655
14-12-2009,21.10202527
15-12-2009,21.14586605
16-12-2009,20.78052627
17-12-2009,19.55298464
18-12-2009,19.58221182
21-12-2009,17.85780809
22-12-2009,18.10623914
23-12-2009,18.38389736
28-12-2009,18.26698864
29-12-2009,17.98933041
30-12-2009,18.06239836
04-01-2010,18.3681927
05-01-2010,17.9114855
06-01-2010,17.3976899
07-01-2010,17.6831319
08-01-2010,18.1541112
11-01-2010,18.5822742
12-01-2010,18.268288
13-01-2010,18.0542065
14-01-2010,18.9248046
15-01-2010,18.6679068
18-01-2010,19.0247093
19-01-2010,19.1388861
20-01-2010,18.839172
21-01-2010,18.6821789
22-01-2010,18.4680974
25-01-2010,18.7820836
26-01-2010,19.0675256
27-01-2010,18.981893
28-01-2010,18.5251858
29-01-2010,18.3681927
01-02-2010,17.380839
02-02-2010,17.1618678
03-02-2010,17.3260962
04-02-2010,17.6819244
05-02-2010,18.0240669
08-02-2010,18.3662094
09-02-2010,18.3525237
10-02-2010,17.9966955
11-02-2010,17.8050957
12-02-2010,17.5587531
15-02-2010,17.6682387
16-02-2010,17.9830098
17-02-2010,17.7092958
18-02-2010,17.3945247
19-02-2010,17.0797536
22-02-2010,17.243982
23-02-2010,17.2302963
24-02-2010,17.6271816
25-02-2010,17.4766389
26-02-2010,17.5587531
01-03-2010,17.74762643
02-03-2010,17.84260609
03-03-2010,18.07327096
04-03-2010,17.81546904
05-03-2010,17.74762643
08-03-2010,17.69335235
09-03-2010,17.58480417
10-03-2010,17.76119496
11-03-2010,17.3541393
12-03-2010,17.23202261
15-03-2010,17.43555043
16-03-2010,17.51696157
17-03-2010,17.44911896
18-03-2010,17.58480417
19-03-2010,17.58480417
22-03-2010,17.63907826
23-03-2010,17.2862967
24-03-2010,16.96065217
25-03-2010,16.98778922
26-03-2010,17.21845409
29-03-2010,17.21845409
30-03-2010,17.08276887
31-03-2010,17.21845409
01-04-2010,17.1861074
06-04-2010,17.6553069
07-04-2010,17.8697981
08-04-2010,18.0172608
09-04-2010,18.1111007
12-04-2010,18.0306665
13-04-2010,18.0306665
14-04-2010,18.7009515
15-04-2010,18.7813857
16-04-2010,19.2103681
19-04-2010,19.4516707
20-04-2010,19.5589163
21-04-2010,19.4784821
22-04-2010,19.5186992
23-04-2010,19.5857277
26-04-2010,20.5911552
27-04-2010,20.6984008
28-04-2010,20.0013044
29-04-2010,20.5241267
30-04-2010,20.8994863
03-05-2010,20.45636267
04-05-2010,19.84066133
05-05-2010,19.55165867
06-05-2010,20.16736
07-05-2010,19.57678933
10-05-2010,19.19982933
11-05-2010,19.187264
12-05-2010,19.61448533
14-05-2010,19.74013867
17-05-2010,18.76004267
18-05-2010,18.98621867
19-05-2010,18.67208533
20-05-2010,17.93073067
21-05-2010,18.11921067
25-05-2010,18.79773867
26-05-2010,19.300352
27-05-2010,19.338048
28-05-2010,18.848
31-05-2010,18.78517333
01-06-2010,18.2028735
02-06-2010,18.3982095
03-06-2010,18.4470435
04-06-2010,18.55692
07-06-2010,18.3249585
08-06-2010,18.7400475
09-06-2010,19.1307195
10-06-2010,18.898758
11-06-2010,18.8865495
14-06-2010,19.167345
15-06-2010,19.1795535
16-06-2010,18.947592
17-06-2010,18.8865495
18-06-2010,19.142928
21-06-2010,19.1551365
22-06-2010,18.6423795
23-06-2010,18.5935455
24-06-2010,18.5691285
25-06-2010,18.483669
28-06-2010,18.630171
29-06-2010,18.3737925
30-06-2010,18.410418
01-07-2010,19.26993
02-07-2010,19.37209
05-07-2010,19.29547
06-07-2010,19.33378
07-07-2010,18.8996
08-07-2010,18.43988
09-07-2010,18.6442
12-07-2010,17.94185
13-07-2010,17.80138
14-07-2010,17.3672
15-07-2010,17.60983
16-07-2010,18.23556
19-07-2010,18.29941
20-07-2010,18.12063
21-07-2010,17.68645
22-07-2010,17.99293
23-07-2010,17.92908
26-07-2010,17.44382
27-07-2010,17.21396
28-07-2010,17.34166
29-07-2010,17.77584
30-07-2010,17.82692
02-08-2010,18.42578582
03-08-2010,18.49025673
04-08-2010,18.38710327
05-08-2010,18.38710327
06-08-2010,18.19369055
09-08-2010,18.46446836
10-08-2010,18.54183345
11-08-2010,18.47736255
12-08-2010,18.34842073
13-08-2010,18.56762182
16-08-2010,18.45157418
17-08-2010,18.55472764
18-08-2010,18.39999745
19-08-2010,18.83839964
20-08-2010,19.26390764
23-08-2010,19.13496582
24-08-2010,19.04470655
25-08-2010,19.63783891
26-08-2010,19.68941564
27-08-2010,19.573368
30-08-2010,19.72809818
31-08-2010,19.67652145
01-09-2010,19.953309
02-09-2010,20.462922
03-09-2010,20.423721
06-09-2010,20.475989
07-09-2010,20.436788
08-09-2010,20.397587
09-09-2010,20.201582
10-09-2010,19.770371
13-09-2010,20.005577
14-09-2010,19.835706
15-09-2010,20.018644
16-09-2010,19.822639
17-09-2010,19.86184
20-09-2010,19.6005
21-09-2010,19.313026
22-09-2010,19.509031
23-09-2010,19.365294
24-09-2010,19.848773
27-09-2010,19.953309
28-09-2010,20.345319
29-09-2010,20.345319
30-09-2010,20.188515
01-10-2010,21.1524661
04-10-2010,21.1663639
05-10-2010,21.4582179
06-10-2010,21.55550257
07-10-2010,21.4443201
08-10-2010,21.56940038
11-10-2010,21.77786752
12-10-2010,21.7500719
13-10-2010,21.79176533
14-10-2010,21.51380914
15-10-2010,21.4582179
18-10-2010,21.22195514
19-10-2010,21.013488
20-10-2010,20.8606121
21-10-2010,20.81891867
22-10-2010,20.721634
25-10-2010,21.05518143
26-10-2010,20.8606121
27-10-2010,20.84671429
28-10-2010,20.65214495
29-10-2010,20.33249533
01-11-2010,19.97231555
02-11-2010,20.01329841
03-11-2010,20.16356891
04-11-2010,19.6854355
05-11-2010,19.71275741
08-11-2010,19.3848945
09-11-2010,19.48052118
10-11-2010,19.79472314
11-11-2010,20.19089082
12-11-2010,20.36848323
15-11-2010,20.55973659
16-11-2010,20.05428127
17-11-2010,20.34116132
18-11-2010,20.46410991
19-11-2010,20.35482227
22-11-2010,20.57339755
23-11-2010,20.42312705
24-11-2010,20.69634614
25-11-2010,20.60071945
26-11-2010,20.51875373
29-11-2010,20.436788
30-11-2010,20.02695936
01-12-2010,19.61867357
02-12-2010,19.5922333
03-12-2010,19.40715148
06-12-2010,19.57901317
07-12-2010,19.47325213
08-12-2010,19.34105083
09-12-2010,19.20884952
10-12-2010,19.18240926
13-12-2010,19.18240926
14-12-2010,19.06342809
15-12-2010,18.82546574
16-12-2010,18.86512613
17-12-2010,18.45530209
20-12-2010,18.13801896
21-12-2010,18.30988065
22-12-2010,18.45530209
23-12-2010,18.21733974
27-12-2010,18.04547804
28-12-2010,18.1115787
29-12-2010,18.32310078
30-12-2010,18.24378
03-01-2011,18.43634
04-01-2011,18.77033167
05-01-2011,18.957367
06-01-2011,19.23792
07-01-2011,19.157762
10-01-2011,18.877209
11-01-2011,18.69017367
12-01-2011,18.556577
13-01-2011,18.69017367
14-01-2011,18.81041067
17-01-2011,19.01080567
18-01-2011,19.06424433
19-01-2011,18.98408633
20-01-2011,18.85048967
21-01-2011,18.957367
24-01-2011,19.10432333
25-01-2011,19.22456033
26-01-2011,19.678789
27-01-2011,19.26463933
28-01-2011,19.26463933
31-01-2011,19.46503433
01-02-2011,19.80462645
02-02-2011,20.0639565
03-02-2011,19.69543485
04-02-2011,19.58624325
07-02-2011,19.4907006
08-02-2011,19.7090838
09-02-2011,19.72273275
10-02-2011,19.654488
11-02-2011,19.7636796
14-02-2011,19.72273275
15-02-2011,19.7363817
16-02-2011,19.80462645
17-02-2011,19.9001691
18-02-2011,20.0639565
21-02-2011,20.1185523
22-02-2011,20.45977605
23-02-2011,20.3369355
24-02-2011,20.40518025
25-02-2011,20.4461271
28-02-2011,20.51437185
01-03-2011,20.928765
02-03-2011,21.13875261
03-03-2011,20.78877326
04-03-2011,21.61472452
07-03-2011,20.85876913
08-03-2011,20.85876913
09-03-2011,20.85876913
10-03-2011,21.60072535
11-03-2011,21.58672617
14-03-2011,21.04075839
15-03-2011,22.81865348
16-03-2011,22.95864522
17-03-2011,22.72065926
18-03-2011,22.53867
21-03-2011,22.53867
22-03-2011,22.53867
23-03-2011,22.74865761
24-03-2011,22.46867413
25-03-2011,22.95864522
28-03-2011,23.16863283
29-03-2011,22.95864522
30-03-2011,22.67866174
31-03-2011,23.02864109
01-04-2011,24.30553168
04-04-2011,23.95892874
05-04-2011,23.51123326
06-04-2011,23.72786011
07-04-2011,23.75674368
08-04-2011,23.72786011
11-04-2011,23.36681537
12-04-2011,23.32349
13-04-2011,23.15018853
14-04-2011,23.25128105
15-04-2011,23.75674368
18-04-2011,23.35237358
19-04-2011,23.26572284
20-04-2011,23.39569895
21-04-2011,23.41014074
26-04-2011,23.25128105
27-04-2011,23.43902432
28-04-2011,23.81451084
29-04-2011,23.67009295
02-05-2011,23.67525
03-05-2011,23.96222273
04-05-2011,24.00526864
05-05-2011,23.94787409
06-05-2011,23.60350682
09-05-2011,23.81873636
10-05-2011,23.80438773
11-05-2011,23.77569045
12-05-2011,23.54611227
13-05-2011,23.61785545
16-05-2011,23.53176364
17-05-2011,23.57480955
18-05-2011,23.201745
19-05-2011,23.21609364
20-05-2011,23.00086409
23-05-2011,22.78563455
24-05-2011,22.92912091
25-05-2011,22.74258864
26-05-2011,22.98651545
27-05-2011,23.54611227
30-05-2011,24.148755
31-05-2011,24.16310364
01-06-2011,23.92792432
03-06-2011,23.75526341
06-06-2011,23.66893295
07-06-2011,23.56821409
08-06-2011,23.33799955
09-06-2011,23.55382568
10-06-2011,23.46749523
14-06-2011,23.23728068
15-06-2011,23.06461977
16-06-2011,22.77685159
17-06-2011,22.07181955
20-06-2011,21.55383682
21-06-2011,20.92074682
22-06-2011,20.90635841
23-06-2011,19.06464205
24-06-2011,17.76968523
27-06-2011,18.44594045
28-06-2011,19.22291455
29-06-2011,18.74809705
30-06-2011,19.13658409
01-07-2011,18.72900714
04-07-2011,18.78606429
05-07-2011,19.11414286
06-07-2011,18.65768571
07-07-2011,18.35813571
08-07-2011,17.83035714
11-07-2011,16.96023571
12-07-2011,17.45948571
13-07-2011,16.88891429
14-07-2011,17.33110714
15-07-2011,17.50227857
18-07-2011,17.1742
19-07-2011,17.3739
20-07-2011,17.91594286
21-07-2011,18.42945714
22-07-2011,18.22975714
25-07-2011,18.1727
26-07-2011,18.08711429
27-07-2011,17.47375
28-07-2011,17.58786429
29-07-2011,17.24552143
01-08-2011,17.0684287
02-08-2011,16.56641609
03-08-2011,16.12177635
04-08-2011,16.02137383
05-08-2011,15.43330191
08-08-2011,15.16078078
09-08-2011,16.09308991
10-08-2011,16.39429748
11-08-2011,17.35529304
12-08-2011,17.61347096
15-08-2011,17.69953026
16-08-2011,17.484382
17-08-2011,18.12982678
18-08-2011,17.47003878
19-08-2011,17.67084383
22-08-2011,17.78558957
23-08-2011,18.21588609
24-08-2011,18.67486904
25-08-2011,18.41669113
26-08-2011,18.67486904
29-08-2011,18.7178987
30-08-2011,19.00476304
31-08-2011,18.37366148
01-09-2011,17.50167
02-09-2011,17.10234
05-09-2011,16.88202
06-09-2011,16.57908
07-09-2011,16.92333
08-09-2011,16.73055
09-09-2011,16.19352
12-09-2011,16.19352
13-09-2011,16.37253
14-09-2011,16.60662
15-09-2011,16.84071
16-09-2011,16.53777
19-09-2011,16.1109
20-09-2011,16.22106
21-09-2011,16.09713
22-09-2011,15.47748
23-09-2011,15.5601
26-09-2011,14.80275
27-09-2011,14.74767
28-09-2011,14.30703
29-09-2011,14.88537
30-09-2011,14.60997
04-10-2011,13.74745233
05-10-2011,13.87080933
06-10-2011,14.25458667
07-10-2011,14.21346767
10-10-2011,14.58353867
11-10-2011,14.52871333
12-10-2011,14.56983233
13-10-2011,13.99416633
14-10-2011,14.144936
17-10-2011,14.07640433
18-10-2011,14.00787267
19-10-2011,13.63780167
20-10-2011,13.857103
21-10-2011,14.11752333
24-10-2011,14.32311833
25-10-2011,14.17234867
26-10-2011,13.78857133
27-10-2011,14.186055
28-10-2011,14.17234867
31-10-2011,13.857103
01-11-2011,13.33883564
02-11-2011,12.81016227
03-11-2011,13.05416536
04-11-2011,12.68816073
07-11-2011,13.20327836
08-11-2011,13.59639445
09-11-2011,13.32527991
10-11-2011,13.121944
11-11-2011,13.65061736
14-11-2011,13.59639445
15-11-2011,13.62350591
16-11-2011,13.33883564
17-11-2011,13.06772109
18-11-2011,12.62038209
21-11-2011,12.03748582
22-11-2011,12.29504464
23-11-2011,11.42747809
24-11-2011,10.65480164
25-11-2011,10.46502145
28-11-2011,10.79035891
29-11-2011,10.65480164
30-11-2011,11.26480936
01-12-2011,10.50370095
02-12-2011,10.27965714
05-12-2011,9.752495238
06-12-2011,9.752495238
07-12-2011,9.46255619
08-12-2011,10.09515048
09-12-2011,10.29283619
12-12-2011,9.884285714
13-12-2011,9.291228571
14-12-2011,8.566380952
15-12-2011,8.935394286
16-12-2011,8.961752381
19-12-2011,9.291228571
20-12-2011,11.20219048
21-12-2011,10.4905219
22-12-2011,10.09515048
23-12-2011,10.10832952
27-12-2011,10.2137619
28-12-2011,9.73931619
29-12-2011,9.093542857
30-12-2011,8.90903619
02-01-2012,8.723687818
03-01-2012,8.078444636
04-01-2012,8.039730045
05-01-2012,8.388161364
06-01-2012,8.117159227
09-01-2012,8.259112727
10-01-2012,8.826926727
11-01-2012,8.736592682
12-01-2012,8.904355909
13-01-2012,8.684973227
16-01-2012,8.336541909
17-01-2012,8.349446773
18-01-2012,8.504305136
19-01-2012,9.110833727
20-01-2012,9.046309409
23-01-2012,8.865641318
24-01-2012,9.485074773
25-01-2012,9.523789364
26-01-2012,9.575408818
27-01-2012,10.15612768
30-01-2012,9.898030409
31-01-2012,10.09160336
01-02-2012,10.90987857
02-02-2012,11.28015324
03-02-2012,10.97599905
06-02-2012,11.24048095
07-02-2012,11.28015324
08-02-2012,10.76441352
09-02-2012,10.35446657
10-02-2012,10.20900152
13-02-2012,9.851950952
14-02-2012,10.43381114
15-02-2012,10.77763762
16-02-2012,11.62397971
17-02-2012,11.96780619
20-02-2012,11.28015324
21-02-2012,11.86201343
22-02-2012,11.82234114
23-02-2012,11.41239419
24-02-2012,12.15294352
27-02-2012,12.31163267
28-02-2012,11.69010019
29-02-2012,11.01567133
01-03-2012,11.405664
02-03-2012,11.656483
05-03-2012,11.405664
06-03-2012,10.970031
07-03-2012,11.036036
08-03-2012,10.851222
09-03-2012,10.402388
12-03-2012,10.085564
13-03-2012,10.03276
14-03-2012,10.42879
15-03-2012,10.098765
16-03-2012,10.019559
19-03-2012,10.019559
20-03-2012,9.465117
21-03-2012,9.623529
22-03-2012,8.857871
23-03-2012,9.069087
26-03-2012,9.016283
27-03-2012,9.399112
28-03-2012,9.306705
29-03-2012,8.884273
30-03-2012,9.214298
02-04-2012,8.186600316
03-04-2012,8.357702895
04-04-2012,7.976012526
05-04-2012,8.792040211
10-04-2012,8.910495842
11-04-2012,9.121083632
12-04-2012,9.292186211
13-04-2012,9.410641842
16-04-2012,8.936819316
17-04-2012,9.279024474
18-04-2012,9.463288789
19-04-2012,9.634391368
20-04-2012,9.634391368
23-04-2012,9.305347947
24-04-2012,9.331671421
25-04-2012,9.252701
26-04-2012,9.502774
27-04-2012,9.542259211
30-04-2012,9.897626105
02-05-2012,9.131281091
03-05-2012,9.003392
04-05-2012,8.44068
07-05-2012,8.504624545
08-05-2012,8.606935818
09-05-2012,8.530202364
10-05-2012,8.517413455
11-05-2012,8.632513636
14-05-2012,8.427891091
15-05-2012,8.248846364
16-05-2012,8.300002
18-05-2012,8.146535091
21-05-2012,8.453468909
22-05-2012,8.811558364
23-05-2012,8.555780182
24-05-2012,8.683669273
25-05-2012,8.709247091
29-05-2012,8.351157636
30-05-2012,8.172112909
31-05-2012,8.018646
01-06-2012,7.966717714
04-06-2012,8.029349143
05-06-2012,7.966717714
06-06-2012,7.954191429
07-06-2012,7.954191429
08-06-2012,8.104506857
11-06-2012,8.229769714
12-06-2012,8.304927429
13-06-2012,8.392611429
14-06-2012,8.32998
15-06-2012,8.32998
18-06-2012,9.169241143
19-06-2012,9.394714286
20-06-2012,9.269451429
21-06-2012,9.332082857
22-06-2012,10.09618629
25-06-2012,9.945870857
26-06-2012,9.970923429
27-06-2012,9.870713143
28-06-2012,9.883239429
29-06-2012,10.259028
02-07-2012,9.867629
03-07-2012,10.12568655
04-07-2012,10.10110964
05-07-2012,10.17484036
06-07-2012,9.793898273
09-07-2012,9.732456
10-07-2012,9.683302182
11-07-2012,9.621859909
12-07-2012,9.351513909
13-07-2012,9.290071636
16-07-2012,9.191764
17-07-2012,9.376090818
18-07-2012,8.737091182
19-07-2012,8.368437545
20-07-2012,8.638783545
23-07-2012,8.712514273
24-07-2012,8.761668091
25-07-2012,8.343860636
26-07-2012,8.515899
27-07-2012,8.417591364
30-07-2012,8.036649273
31-07-2012,8.454456727
01-08-2012,8.605569826
02-08-2012,8.717169435
03-08-2012,8.828769043
06-08-2012,8.903168783
07-08-2012,9.027168348
08-08-2012,8.903168783
09-08-2012,8.853568957
10-08-2012,8.903168783
13-08-2012,9.225567652
14-08-2012,9.411567
15-08-2012,9.237967609
16-08-2012,9.498366696
17-08-2012,9.485966739
20-08-2012,9.423966957
21-08-2012,9.758765783
22-08-2012,9.895165304
23-08-2012,10.05636474
24-08-2012,10.0687647
27-08-2012,10.05636474
28-08-2012,9.808365609
29-08-2012,9.473566783
30-08-2012,9.423966957
31-08-2012,9.820765565
03-09-2012,10.5545297
04-09-2012,10.4902512
05-09-2012,10.5545297
06-09-2012,10.5545297
07-09-2012,10.6445196
10-09-2012,10.0917245
11-09-2012,9.898889
12-09-2012,10.1302916
13-09-2012,9.9503118
14-09-2012,9.4746509
17-09-2012,9.4360838
18-09-2012,9.5260737
19-09-2012,9.641775
20-09-2012,9.8088991
21-09-2012,9.5003623
24-09-2012,9.256104
25-09-2012,9.5260737
26-09-2012,9.7446206
27-09-2012,9.9888789
28-09-2012,10.0660131
01-10-2012,10.22364904
02-10-2012,10.145804
04-10-2012,9.834423826
05-10-2012,10.04201061
08-10-2012,10.22364904
09-10-2012,10.15877817
10-10-2012,10.01606226
11-10-2012,10.06795896
12-10-2012,10.08093313
15-10-2012,9.925243043
16-10-2012,10.31446826
17-10-2012,10.6907193
18-10-2012,10.43123583
19-10-2012,10.27554574
22-10-2012,10.22364904
23-10-2012,10.18472652
24-10-2012,9.938217217
25-10-2012,9.925243043
26-10-2012,10.18472652
29-10-2012,10.44421
30-10-2012,10.52205504
31-10-2012,10.63882261
01-11-2012,10.28783727
02-11-2012,10.35197591
05-11-2012,10.55721955
06-11-2012,10.67266909
07-11-2012,10.50590864
08-11-2012,10.582875
09-11-2012,10.65984136
12-11-2012,11.62192091
13-11-2012,10.73680773
14-11-2012,10.10824909
15-11-2012,9.120514091
16-11-2012,8.799820909
19-11-2012,8.581749545
20-11-2012,8.633060455
21-11-2012,8.633060455
22-11-2012,8.658715909
23-11-2012,8.966581364
26-11-2012,8.710026818
27-11-2012,8.761337727
28-11-2012,8.74851
29-11-2012,8.440644545
30-11-2012,7.953190909
03-12-2012,7.858501684
04-12-2012,7.491159368
05-12-2012,8.081530947
06-12-2012,8.357037684
07-12-2012,8.868693053
10-12-2012,9.275393474
11-12-2012,8.947409263
12-12-2012,8.868693053
13-12-2012,8.72438
14-12-2012,8.619425053
17-12-2012,8.540708842
18-12-2012,8.776857474
19-12-2012,9.209796632
20-12-2012,9.354109684
21-12-2012,9.196677263
27-12-2012,9.052364211
28-12-2012,8.566947579
02-01-2013,8.597365409
03-01-2013,8.212012091
04-01-2013,8.212012091
07-01-2013,8.584077364
08-01-2013,8.3316045
09-01-2013,8.0392675
10-01-2013,7.826658773
11-01-2013,7.614050045
14-01-2013,7.574185909
15-01-2013,7.813370727
16-01-2013,7.255272818
17-01-2013,7.175544545
18-01-2013,6.564294455
21-01-2013,6.378261818
22-01-2013,6.976223864
23-01-2013,6.046060682
24-01-2013,5.647419318
25-01-2013,5.328506227
28-01-2013,5.394946455
29-01-2013,5.155761636
30-01-2013,4.916576818
31-01-2013,4.478071318
01-02-2013,5.5573648
04-02-2013,5.99821345
05-02-2013,5.81118675
06-02-2013,5.4237743
07-02-2013,5.4772105
08-02-2013,5.9047001
11-02-2013,5.83790485
12-02-2013,5.99821345
13-02-2013,6.82647455
14-02-2013,6.87991075
15-02-2013,6.77303835
18-02-2013,6.7062431
19-02-2013,6.1184449
20-02-2013,6.4924983
21-02-2013,6.946706
22-02-2013,6.77303835
25-02-2013,5.94477725
26-02-2013,5.610801
27-02-2013,5.8245458
28-02-2013,6.39898495
01-03-2013,5.9243652
04-03-2013,5.8725108
05-03-2013,5.3410032
06-03-2013,5.4058212
07-03-2013,5.4706392
08-03-2013,5.4187848
11-03-2013,5.0298768
12-03-2013,4.731714
13-03-2013,4.4854056
14-03-2013,4.731714
15-03-2013,4.8094956
18-03-2013,4.5242964
19-03-2013,4.4594784
20-03-2013,5.055804
21-03-2013,5.703984
22-03-2013,5.315076
25-03-2013,5.7428748
26-03-2013,5.9114016
27-03-2013,6.3392004
28-03-2013,6.2484552
02-04-2013,6.343662
03-04-2013,6.31761
04-04-2013,6.44787
05-04-2013,6.656286
08-04-2013,6.682338
09-04-2013,6.161298
10-04-2013,5.588154
11-04-2013,5.549076
12-04-2013,6.083142
15-04-2013,6.148272
16-04-2013,3.933852
17-04-2013,3.490968
18-04-2013,3.894774
19-04-2013,3.933852
22-04-2013,3.686358
23-04-2013,3.933852
24-04-2013,3.84267
25-04-2013,3.803592
26-04-2013,3.985956
29-04-2013,4.23345
30-04-2013,4.012008
02-05-2013,3.946541818
03-05-2013,4.829320909
06-05-2013,4.985105455
07-05-2013,4.816338864
08-05-2013,4.504769773
10-05-2013,4.310039091
13-05-2013,4.193200682
14-05-2013,4.504769773
15-05-2013,4.686518409
16-05-2013,4.738446591
17-05-2013,4.556697955
21-05-2013,4.56968
22-05-2013,4.284075
23-05-2013,4.374949318
24-05-2013,4.582662045
27-05-2013,4.491787727
28-05-2013,4.673536364
29-05-2013,4.842302955
30-05-2013,4.881249091
31-05-2013,5.075979773
03-06-2013,5.13042375
04-06-2013,5.16999
05-06-2013,5.13042375
06-06-2013,5.222745
07-06-2013,5.38101
10-06-2013,5.3018775
11-06-2013,5.48652
12-06-2013,5.89537125
13-06-2013,5.78986125
14-06-2013,6.2514675
17-06-2013,5.9876925
18-06-2013,6.066825
19-06-2013,5.71072875
20-06-2013,5.73710625
21-06-2013,5.7239175
24-06-2013,5.42057625
25-06-2013,5.60521875
26-06-2013,5.7766725
27-06-2013,5.80305
28-06-2013,5.47333125
01-07-2013,5.506734913
02-07-2013,5.559055435
03-07-2013,6.095340783
04-07-2013,5.925299087
05-07-2013,5.545975304
08-07-2013,5.506734913
09-07-2013,5.415174
10-07-2013,5.258212435
11-07-2013,5.349773348
12-07-2013,5.271292565
15-07-2013,5.245132304
16-07-2013,5.362853478
17-07-2013,5.389013739
18-07-2013,5.375933609
19-07-2013,5.454414391
22-07-2013,5.493654783
23-07-2013,5.559055435
24-07-2013,5.585215696
25-07-2013,5.598295826
26-07-2013,5.611375957
29-07-2013,5.624456087
30-07-2013,5.572135565
31-07-2013,5.624456087
01-08-2013,5.7363945
02-08-2013,5.8162515
05-08-2013,5.85618
06-08-2013,6.015894
07-08-2013,5.9493465
08-08-2013,6.0025845
09-08-2013,5.8961085
12-08-2013,5.7097755
13-08-2013,5.7097755
14-08-2013,5.7630135
15-08-2013,5.7630135
16-08-2013,5.776323
19-08-2013,5.7363945
20-08-2013,5.7630135
21-08-2013,5.749704
22-08-2013,5.962656
23-08-2013,5.8694895
26-08-2013,5.8961085
27-08-2013,6.042513
28-08-2013,6.1090605
29-08-2013,6.095751
30-08-2013,6.069132
02-09-2013,5.993209238
03-09-2013,5.85973019
04-09-2013,6.046600857
05-09-2013,6.607212857
06-09-2013,7.274608095
09-09-2013,7.061041619
10-09-2013,6.847475143
11-09-2013,7.00765
12-09-2013,7.448130857
13-09-2013,7.194520667
16-09-2013,7.287956
17-09-2013,7.54156619
18-09-2013,7.341347619
19-09-2013,7.114433238
20-09-2013,7.114433238
23-09-2013,7.207868571
24-09-2013,7.167824857
25-09-2013,7.167824857
26-09-2013,7.287956
27-09-2013,7.167824857
30-09-2013,6.687300286
01-10-2013,6.994732696
02-10-2013,7.17198713
04-10-2013,6.912922957
07-10-2013,6.790208348
08-10-2013,6.612953913
09-10-2013,6.503874261
10-10-2013,6.408429565
11-10-2013,6.244810087
14-10-2013,6.54477913
15-10-2013,6.735668522
16-10-2013,7.25379687
17-10-2013,7.035637565
18-10-2013,6.967462783
21-10-2013,6.23117513
22-10-2013,6.381159652
23-10-2013,6.27208
24-10-2013,6.203905217
25-10-2013,6.762938435
28-10-2013,6.558414087
29-10-2013,6.912922957
30-10-2013,6.735668522
31-10-2013,6.558414087
01-11-2013,6.179750381
04-11-2013,6.152764571
05-11-2013,6.422622667
06-11-2013,6.422622667
07-11-2013,6.476594286
08-11-2013,6.031328429
11-11-2013,6.139271667
12-11-2013,6.20673619
13-11-2013,6.26070781
14-11-2013,6.179750381
